ITEMÎ≤àÌò∏	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	ÏÉÅÏ†ê ÌåêÎß§Í∞Ä	ÏÉÅÏ†êÏóêÏÑú ÏÇ¥ Îïå	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
75203	¿Âπﬂ π≠¿Ω∏”∏Æ(√ªªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2003	0	0	0	0	0
75204	¿Âπﬂ π≠¿Ω∏”∏Æ(æ∆¿Ã∫∏∏Æ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2004	0	0	0	0	0
75205	µŒ∞«(»Úªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2005	0	0	0	0	0
75206	µŒ∞«(»Ê∑œªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2006	0	0	0	0	0
75207	µŒ∞«(»≤≈‰ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2007	0	0	0	0	0
75208	µŒ∞«(∫”¿∫ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2008	0	0	0	0	0
75209	ª˛±‚ƒ∆(∫”¿∫ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2009	0	0	0	0	0
75210	ª˛±‚ƒ∆(√ª∑œªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2010	0	0	0	0	0
75211	ª˛±‚ƒ∆(∞À¿∫ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2011	0	0	0	0	0
75212	ª˛±‚ƒ∆(≥Î∂ıªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2012	0	0	0	0	0
75213	æ∆«¡∑Œ «ÏæÓ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2013	0	0	0	0	0
75214	æ∆«¡∑Œ «ÏæÓ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2013	0	0	0	0	0
75215	¿¸∏≥	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2014	0	0	0	0	0
75216	¿¸∏≥	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2014	0	0	0	0	0
75217	∫”¿∫ ø¯≈Î∏¿⁄	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2015	0	0	0	0	0
75218	∑Œ∑ªΩ∫«≥ µŒ∞«	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2016	0	0	0	0	0
75219	≈Õπ¯	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2017	0	0	0	0	0
75220	«“∑Œ¿© »£π⁄∏”∏Æ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2018	0	0	0	0	0
75401	∫∏¿ÃΩ¨ π≠¿Ω∏”∏Æ(»∏ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3001	0	0	0	0	0
75402	∫∏¿ÃΩ¨ π≠¿Ω∏”∏Æ(ø¨∞•ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3002	0	0	0	0	0
75403	∫∏¿ÃΩ¨ π≠¿Ω∏”∏Æ(≥Î∂ıªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3003	0	0	0	0	0
75404	∫∏¿ÃΩ¨ π≠¿Ω∏”∏Æ(≥Ïªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3004	0	0	0	0	0
75405	∆«≈∏Ω∫∆Ω Ω∫∆Æ∑π¿Ã∆Æ(»Úªˆ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3005	0	0	0	0	0
75406	∆«≈∏Ω∫∆Ω Ω∫∆Æ∑π¿Ã∆Æ(∫”¿∫	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3006	0	0	0	0	0
75407	∆«≈∏Ω∫∆Ω Ω∫∆Æ∑π¿Ã∆Æ(∞À¿∫	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3007	0	0	0	0	0
75408	∆«≈∏Ω∫∆Ω Ω∫∆Æ∑π¿Ã∆Æ(∫∏∂Û	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3008	0	0	0	0	0
75409	∫Òø£≥™ π≠¿Ω∏”∏Æ(»Úªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3009	0	0	0	0	0
75410	∫Òø£≥™ π≠¿Ω∏”∏Æ(∫∏∂Ûªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3010	0	0	0	0	0
75411	∫Òø£≥™ π≠¿Ω∏”∏Æ(∞À¿∫ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3011	0	0	0	0	0
75412	∫Òø£≥™ π≠¿Ω∏”∏Æ(∞•ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3012	0	0	0	0	0
75413	æ∆«¡∑Œ «ÏæÓ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3013	0	0	0	0	0
75414	æ∆«¡∑Œ «ÏæÓ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3013	0	0	0	0	0
75415	¿¸∏	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3014	0	0	0	0	0
75416	¿¸∏	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3014	0	0	0	0	0
75417	ªÁ∏∑øÎ Ω∫ƒ´«¡	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3015	0	0	0	0	0
75418	ªÁ∏∑øÎ µŒ∞«ºº∆Æ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3016	0	0	0	0	0
75419	≈Õπ¯	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3017	0	0	0	0	0
75420	«“∑Œ¿© »£π⁄∏”∏Æ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3018	0	0	0	0	0
75601	ø√πÈ ¿Âπﬂ ∫Í∏¥¡ˆ(»≤≈‰ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4001	0	0	0	0	0
75602	ø√πÈ ¿Âπﬂ ∫Í∏¥¡ˆ(∞®√ªªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4002	0	0	0	0	0
75603	ø√πÈ ¿Âπﬂ ∫Í∏¥¡ˆ(√ªªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4003	0	0	0	0	0
75604	ø√πÈ ¿Âπﬂ ∫Í∏¥¡ˆ(»∏ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4004	0	0	0	0	0
75605	¿Âπﬂ Ω∫∆Æ∑π¿Ã∆Æ(∞•ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4005	0	0	0	0	0
75606	¿Âπﬂ Ω∫∆Æ∑π¿Ã∆Æ(∞®√ªªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4006	0	0	0	0	0
75607	¿Âπﬂ Ω∫∆Æ∑π¿Ã∆Æ(≥Î∂ıªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4007	0	0	0	0	0
75608	¿Âπﬂ Ω∫∆Æ∑π¿Ã∆Æ(∫∏∂Ûªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4008	0	0	0	0	0
75609	¡§≈Î π´«˘ Ω∫≈∏¿œ(∞•ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4009	0	0	0	0	0
75610	¡§≈Î π´«˘ Ω∫≈∏¿œ(»∏∞•ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4010	0	0	0	0	0
75611	¡§≈Î π´«˘ Ω∫≈∏¿œ(∫∏∂Ûªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4011	0	0	0	0	0
75612	¡§≈Î π´«˘ Ω∫≈∏¿œ(∫”¿∫ªˆ)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4012	0	0	0	0	0
75613	æ∆«¡∑Œ «ÏæÓ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4013	0	0	0	0	0
75614	æ∆«¡∑Œ «ÏæÓ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4013	0	0	0	0	0
75615	¿¸∏≥	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4014	0	0	0	0	0
75616	¿¸∏≥	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4014	0	0	0	0	0
75617	∫”¿∫ ø¯≈Î∏¿⁄	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4015	0	0	0	0	0
75618	∑Œ∑ªΩ∫«≥ µŒ∞«	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4016	0	0	0	0	0
75619	≈Õπ¯	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4017	0	0	0	0	0
75620	«“∑Œ¿© »£π⁄∏”∏Æ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE		0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4018	0	0	0	0	0
76000	µµ»≠¡÷(º±π∞øÎ)	ITEM_USE	USE_POTION_NODELAY	1	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE		0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	500	0	0	0	0	0	0	0	0
76001	∏¡∞¢∫Ò¿¸º≠(º±π∞øÎ)	ITEM_QUEST	0	1	ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	LOG	NONE		0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
76002	ªÁΩ≈¿« ¡ı«•(º±π∞øÎ)	ITEM_QUEST	0	1	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE		0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
76003	º”øµ¡÷(º±π∞øÎ)	ITEM_USE	USE_AFFECT	1	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE | ITEM_SLOW_QUERY | LOG	NONE		0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	510	9	20	1800	0	0	0	0	0
76004	ºˆ∑Ê¿« √‡∫π(º±π∞øÎ)	ITEM_USE	USE_SPECIAL	1	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE | LOG	NONE		0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	10000	0	0	0	0	0	0	0	0
76005	ºˆ∑Ê¿« √‡∫π(º“)(º±π∞øÎ)	ITEM_USE	USE_SPECIAL	1	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE | LOG	NONE		0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	100000	0	0	0	0	0	0	0	0
76006	øµºÆ ∞®¡ˆ±‚(º±π∞øÎ)	ITEM_USE	USE_SPECIAL	1	ANTI_DROP | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE | ITEM_IRREMOVABLE	NONE		0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
